15 AIRFOIL
   1.0000000    0.0000000
   0.9750000    0.0055500
   0.9500000    0.0115300
   0.9250000    0.0175600
   0.9000000    0.0233700
   0.8750000    0.0292600
   0.8500000    0.0351100
   0.8250000    0.0409900
   0.8000000    0.0468400
   0.7500000    0.0580300
   0.7000000    0.0684200
   0.6500000    0.0777400
   0.6000000    0.0859400
   0.5500000    0.0926900
   0.5000000    0.0978400
   0.4500000    0.1013300
   0.4000000    0.1032000
   0.3750000    0.1035600
   0.3500000    0.1035000
   0.3250000    0.1029700
   0.3000000    0.1019400
   0.2750000    0.1004600
   0.2500000    0.0985500
   0.2250000    0.0961700
   0.2000000    0.0931500
   0.1750000    0.0893500
   0.1500000    0.0846900
   0.1250000    0.0790400
   0.1000000    0.0720500
   0.0750000    0.0632800
   0.0500000    0.0518800
   0.0375000    0.0447600
   0.0250000    0.0361600
   0.0187500    0.0310200
   0.0125000    0.0248900
   0.0087500    0.0204800
   0.0050000    0.0148300
   0.0025000    0.0096300
   0.0000000    0.0000000
   0.0025000   -0.0060200
   0.0050000   -0.0088500
   0.0087500   -0.0121600
   0.0125000   -0.0148300
   0.0187500   -0.0183700
   0.0250000   -0.0210200
   0.0375000   -0.0251500
   0.0500000   -0.0282600
   0.0750000   -0.0329500
   0.1000000   -0.0364300
   0.1250000   -0.0391700
   0.1500000   -0.0413100
   0.1750000   -0.0429200
   0.2000000   -0.0441000
   0.2250000   -0.0449600
   0.2500000   -0.0455700
   0.2750000   -0.0459500
   0.3000000   -0.0462100
   0.3250000   -0.0463600
   0.3500000   -0.0463300
   0.3750000   -0.0458600
   0.4000000   -0.0449300
   0.4500000   -0.0421200
   0.5000000   -0.0381300
   0.5500000   -0.0332600
   0.6000000   -0.0276800
   0.6500000   -0.0217100
   0.7000000   -0.0157600
   0.7500000   -0.0101100
   0.8000000   -0.0051900
   0.8250000   -0.0031900
   0.8500000   -0.0015700
   0.8750000   -0.0004800
   0.9000000    0.0002700
   0.9250000    0.0004900
   0.9500000    0.0007600
   0.9750000    0.0006000
   1.0000000    0.0000000
